dateTime,value,discharge_m3s
3/14/1987,153,4.332477529
3/15/1987,138,3.90772483
3/16/1987,125,3.539605824
3/17/1987,119,3.369704744
3/18/1987,4470,126.5763043
3/19/1987,1370,38.79407983
3/20/1987,608,17.21664273
3/21/1987,309,8.749905597
3/22/1987,232,6.569508409
3/23/1987,190,5.380200852
3/24/1987,521,14.75307707
3/25/1987,349,9.882579461
3/26/1987,201,5.691686165
3/27/1987,178,5.040398693
3/28/1987,195,5.521785085
3/29/1987,613,17.35822696
3/30/1987,1460,41.34259602
3/31/1987,688,19.48199046
4/1/1987,321,9.089707756
4/2/1987,229,6.48455787
4/3/1987,320,9.061390909
4/4/1987,297,8.410103438
4/5/1987,195,5.521785085
4/6/1987,152,4.304160682
4/7/1987,129,3.65287321
4/8/1987,113,3.199803665
4/9/1987,99,2.803367813
4/10/1987,87,2.463565654
4/11/1987,77,2.180397188
4/12/1987,72,2.038812955
4/13/1987,80,2.265347727
4/14/1987,272,7.702182273
4/15/1987,196,5.550101932
4/16/1987,110,3.114853125
4/17/1987,76,2.152080341
4/18/1987,62,1.755644489
4/19/1987,53,1.500792869
4/20/1987,47,1.33089179
4/21/1987,42,1.189307557
4/22/1987,39,1.104357017
4/23/1987,37,1.047723324
4/24/1987,35,0.991089631
4/25/1987,33,0.934455938
4/26/1987,30,0.849505398
4/27/1987,27,0.764554858
4/28/1987,24,0.679604318
4/29/1987,22,0.622970625
4/30/1987,17,0.481386392
5/1/1987,16,0.453069545
5/2/1987,16,0.453069545
5/3/1987,19,0.538020085
5/4/1987,185,5.23861662
5/5/1987,210,5.946537784
5/6/1987,160,4.530695455
5/7/1987,119,3.369704744
5/8/1987,125,3.539605824
5/9/1987,94,2.66178358
5/10/1987,148,4.190893296
5/11/1987,174,4.927131307
5/12/1987,181,5.125349233
5/13/1987,465,13.16733367
5/14/1987,302,8.551687671
5/15/1987,279,7.900400199
5/16/1987,258,7.305746421
5/17/1987,613,17.35822696
5/18/1987,752,21.29426864
5/19/1987,274,7.758815966
5/20/1987,152,4.304160682
5/21/1987,114,3.228120511
5/22/1987,236,6.682775796
5/23/1987,1550,43.89111222
5/24/1987,1110,31.43169972
5/25/1987,641,18.15109867
5/26/1987,674,19.0855546
5/27/1987,298,8.438420284
5/28/1987,178,5.040398693
5/29/1987,127,3.596239517
5/30/1987,121,3.426338438
5/31/1987,93,2.633466733
6/1/1987,70,1.982179261
6/2/1987,56,1.585743409
6/3/1987,47,1.33089179
6/4/1987,42,1.189307557
6/5/1987,84,2.378615114
6/6/1987,58,1.642377102
6/7/1987,40,1.132673864
6/8/1987,32,0.906139091
6/9/1987,27,0.764554858
6/10/1987,23,0.651287472
6/11/1987,21,0.594653778
6/12/1987,21,0.594653778
6/13/1987,24,0.679604318
6/14/1987,139,3.936041676
6/15/1987,173,4.89881446
6/16/1987,113,3.199803665
6/17/1987,429,12.14792719
6/18/1987,168,4.757230227
6/19/1987,136,3.851091137
6/20/1987,166,4.700596534
6/21/1987,174,4.927131307
6/22/1987,98,2.775050966
6/23/1987,63,1.783961335
6/24/1987,47,1.33089179
6/25/1987,175,4.955448154
6/26/1987,217,6.14475571
6/27/1987,770,21.80397188
6/28/1987,246,6.965944262
6/29/1987,103,2.916635199
6/30/1987,78,2.208714034
7/1/1987,64,1.812278182
7/2/1987,64,1.812278182
7/3/1987,353,9.995846847
7/4/1987,221,6.258023097
7/5/1987,126,3.567922671
7/6/1987,75,2.123763494
7/7/1987,177,5.012081847
7/8/1987,257,7.277429574
7/9/1987,133,3.766140597
7/10/1987,81,2.293664574
7/11/1987,52,1.472476023
7/12/1987,39,1.104357017
7/13/1987,31,0.877822244
7/14/1987,24,0.679604318
7/15/1987,20,0.566336932
7/16/1987,17,0.481386392
7/17/1987,15,0.424752699
7/18/1987,13,0.368119006
7/19/1987,12,0.339802159
7/20/1987,10,0.283168466
7/21/1987,11,0.311485313
7/22/1987,11,0.311485313
7/23/1987,12,0.339802159
7/24/1987,24,0.679604318
7/25/1987,49,1.387525483
7/26/1987,25,0.707921165
7/27/1987,21,0.594653778
7/28/1987,17,0.481386392
7/29/1987,15,0.424752699
7/30/1987,12,0.339802159
7/31/1987,22,0.622970625
8/1/1987,21,0.594653778
8/2/1987,15,0.424752699
8/3/1987,664,18.80238614
8/4/1987,830,23.50298267
8/5/1987,198,5.606735625
8/6/1987,165,4.672279688
8/7/1987,167,4.728913381
8/8/1987,199,5.635052472
8/9/1987,85,2.40693196
8/10/1987,57,1.614060256
8/11/1987,49,1.387525483
8/12/1987,1550,43.89111222
8/13/1987,4450,126.0099673
8/14/1987,4340,122.8951142
8/15/1987,4590,129.9743259
8/16/1987,2080,58.89904091
8/17/1987,992,28.09031182
8/18/1987,413,11.69485764
8/19/1987,263,7.447330654
8/20/1987,188,5.323567159
8/21/1987,142,4.020992216
8/22/1987,110,3.114853125
8/23/1987,90,2.548516193
8/24/1987,77,2.180397188
8/25/1987,67,1.897228722
8/26/1987,60,1.699010796
8/27/1987,55,1.557426563
8/28/1987,58,1.642377102
8/29/1987,83,2.350298267
8/30/1987,66,1.868911875
8/31/1987,53,1.500792869
9/1/1987,48,1.359208636
9/2/1987,45,1.274258097
9/3/1987,43,1.217624403
9/4/1987,41,1.16099071
9/5/1987,40,1.132673864
9/6/1987,40,1.132673864
9/7/1987,39,1.104357017
9/8/1987,38,1.07604017
9/9/1987,38,1.07604017
9/10/1987,38,1.07604017
9/11/1987,38,1.07604017
9/12/1987,38,1.07604017
9/13/1987,37,1.047723324
9/14/1987,37,1.047723324
9/15/1987,37,1.047723324
9/16/1987,37,1.047723324
9/17/1987,37,1.047723324
9/18/1987,37,1.047723324
9/19/1987,37,1.047723324
9/20/1987,153,4.332477529
9/21/1987,56,1.585743409
9/22/1987,38,1.07604017
9/23/1987,34,0.962772784
9/24/1987,33,0.934455938
9/25/1987,32,0.906139091
9/26/1987,32,0.906139091
9/27/1987,32,0.906139091
9/28/1987,32,0.906139091
9/29/1987,32,0.906139091
9/30/1987,32,0.906139091
10/1/1987,33,0.934455938
10/2/1987,27,0.764554858
10/3/1987,19,0.538020085
10/4/1987,15,0.424752699
10/5/1987,12,0.339802159
10/6/1987,11,0.311485313
10/7/1987,10,0.283168466
10/8/1987,9,0.254851619
10/9/1987,8.5,0.240693196
10/10/1987,8,0.226534773
10/11/1987,8.3,0.235029827
10/12/1987,7.8,0.220871403
10/13/1987,7.5,0.212376349
10/14/1987,7.2,0.203881295
10/15/1987,7,0.198217926
10/16/1987,6.9,0.195386241
10/17/1987,7.1,0.201049611
10/18/1987,7.2,0.203881295
10/19/1987,7.2,0.203881295
10/20/1987,7.2,0.203881295
10/21/1987,7.1,0.201049611
10/22/1987,6.7,0.189722872
10/23/1987,6.7,0.189722872
10/24/1987,6.9,0.195386241
10/25/1987,7.3,0.20671298
10/26/1987,7.3,0.20671298
10/27/1987,7.7,0.218039719
10/28/1987,7.3,0.20671298
10/29/1987,7.2,0.203881295
10/30/1987,7.3,0.20671298
10/31/1987,7.1,0.201049611
11/1/1987,7.2,0.203881295
11/2/1987,7.2,0.203881295
11/3/1987,7,0.198217926
11/4/1987,8.7,0.246356565
11/5/1987,10,0.283168466
11/6/1987,13,0.368119006
11/7/1987,12,0.339802159
11/8/1987,10,0.283168466
11/9/1987,11,0.311485313
11/10/1987,13,0.368119006
11/11/1987,17,0.481386392
11/12/1987,15,0.424752699
11/13/1987,14,0.396435852
11/14/1987,13,0.368119006
11/15/1987,13,0.368119006
11/16/1987,14,0.396435852
11/17/1987,99,2.803367813
11/18/1987,118,3.341387898
11/19/1987,73,2.067129801
11/20/1987,40,1.132673864
11/21/1987,28,0.792871705
11/22/1987,22,0.622970625
11/23/1987,19,0.538020085
11/24/1987,17,0.481386392
11/25/1987,15,0.424752699
11/26/1987,15,0.424752699
11/27/1987,17,0.481386392
11/28/1987,20,0.566336932
11/29/1987,25,0.707921165
11/30/1987,28,0.792871705
12/1/1987,26,0.736238011
12/2/1987,21,0.594653778
12/3/1987,18,0.509703239
12/4/1987,16,0.453069545
12/5/1987,15,0.424752699
12/6/1987,14,0.396435852
12/7/1987,43,1.217624403
12/8/1987,311,8.80653929
12/9/1987,255,7.220795881
12/10/1987,105,2.973268892
12/11/1987,62,1.755644489
12/12/1987,47,1.33089179
12/13/1987,39,1.104357017
12/14/1987,35,0.991089631
12/15/1987,34,0.962772784
12/16/1987,39,1.104357017
12/17/1987,49,1.387525483
12/18/1987,37,1.047723324
12/19/1987,30,0.849505398
12/20/1987,27,0.764554858
12/21/1987,111,3.143169972
12/22/1987,596,16.87684057
12/23/1987,426,12.06297665
12/24/1987,183,5.181982926
12/25/1987,125,3.539605824
12/26/1987,100,2.831684659
12/27/1987,85,2.40693196
12/28/1987,117,3.313071051
12/29/1987,134,3.794457443
12/30/1987,90,2.548516193
12/31/1987,67,1.897228722
1/1/1988,80,2.265347727
1/2/1988,223,6.31465679
1/3/1988,226,6.39960733
1/4/1988,144,4.077625909
1/5/1988,102,2.888318352
1/6/1988,77,2.180397188
1/7/1988,68,1.925545568
1/8/1988,121,3.426338438
1/9/1988,126,3.567922671
1/10/1988,87,2.463565654
1/11/1988,68,1.925545568
1/12/1988,59,1.670693949
1/13/1988,57,1.614060256
1/14/1988,75,2.123763494
1/15/1988,70,1.982179261
1/16/1988,57,1.614060256
1/17/1988,160,4.530695455
1/18/1988,338,9.571094148
1/19/1988,287,8.126934972
1/20/1988,524,14.83802761
1/21/1988,473,13.39386844
1/22/1988,227,6.427924176
1/23/1988,148,4.190893296
1/24/1988,122,3.454655284
1/25/1988,204,5.776636705
1/26/1988,212,6.003171478
1/27/1988,131,3.709506904
1/28/1988,98,2.775050966
1/29/1988,83,2.350298267
1/30/1988,76,2.152080341
1/31/1988,73,2.067129801
2/1/1988,189,5.351884006
2/2/1988,1060,30.01585739
2/3/1988,650,18.40595028
2/4/1988,616,17.4431775
2/5/1988,813,23.02159628
2/6/1988,876,24.80555761
2/7/1988,608,17.21664273
2/8/1988,359,10.16574793
2/9/1988,266,7.532281193
2/10/1988,207,5.861587245
2/11/1988,171,4.842180767
2/12/1988,160,4.530695455
2/13/1988,144,4.077625909
2/14/1988,122,3.454655284
2/15/1988,1040,29.44952046
2/16/1988,936,26.50456841
2/17/1988,534,15.12119608
2/18/1988,1160,32.84754205
2/19/1988,2300,65.12874716
2/20/1988,1370,38.79407983
2/21/1988,586,16.5936721
2/22/1988,334,9.457826762
2/23/1988,261,7.390696961
2/24/1988,255,7.220795881
2/25/1988,223,6.31465679
2/26/1988,173,4.89881446
2/27/1988,146,4.134259602
2/28/1988,132,3.73782375
2/29/1988,121,3.426338438
3/1/1988,109,3.086536279
3/2/1988,98,2.775050966
3/3/1988,980,27.75050966
3/4/1988,3690,104.4891639
3/5/1988,2300,65.12874716
3/6/1988,823,23.30476475
3/7/1988,411,11.63822395
3/8/1988,311,8.80653929
3/9/1988,326,9.231291989
3/10/1988,367,10.3922827
3/11/1988,265,7.503964347
3/12/1988,203,5.748319858
3/13/1988,180,5.097032387
3/14/1988,152,4.304160682
3/15/1988,126,3.567922671
3/16/1988,112,3.171486818
3/17/1988,104,2.944952046
3/18/1988,198,5.606735625
3/19/1988,264,7.4756475
3/20/1988,170,4.813863921
3/21/1988,122,3.454655284
3/22/1988,102,2.888318352
3/23/1988,92,2.605149886
3/24/1988,90,2.548516193
3/25/1988,638,18.06614813
3/26/1988,1810,51.25349233
3/27/1988,1090,30.86536279
3/28/1988,448,12.68594727
3/29/1988,258,7.305746421
3/30/1988,1050,29.73268892
3/31/1988,1070,30.29902585
4/1/1988,1250,35.39605824
4/2/1988,3730,105.6218378
4/3/1988,3170,89.7644037
4/4/1988,1360,38.51091137
4/5/1988,577,16.33882048
4/6/1988,429,12.14792719
4/7/1988,337,9.542777302
4/8/1988,250,7.079211648
4/9/1988,203,5.748319858
4/10/1988,181,5.125349233
4/11/1988,160,4.530695455
4/12/1988,140,3.964358523
4/13/1988,130,3.681190057
4/14/1988,120,3.398021591
4/15/1988,110,3.114853125
4/16/1988,100,2.831684659
4/17/1988,110,3.114853125
4/18/1988,130,3.681190057
4/19/1988,166,4.700596534
4/20/1988,151,4.275843835
4/21/1988,130,3.681190057
4/22/1988,110,3.114853125
4/23/1988,100,2.831684659
4/24/1988,110,3.114853125
4/25/1988,100,2.831684659
4/26/1988,84,2.378615114
4/27/1988,68,1.925545568
4/28/1988,54,1.529109716
4/29/1988,47,1.33089179
4/30/1988,40,1.132673864
5/1/1988,35,0.991089631
5/2/1988,32,0.906139091
5/3/1988,27,0.764554858
5/4/1988,25,0.707921165
5/5/1988,23,0.651287472
5/6/1988,22,0.622970625
5/7/1988,21,0.594653778
5/8/1988,20,0.566336932
5/9/1988,19,0.538020085
5/10/1988,19,0.538020085
5/11/1988,20,0.566336932
5/12/1988,20,0.566336932
5/13/1988,20,0.566336932
5/14/1988,19,0.538020085
5/15/1988,18,0.509703239
5/16/1988,17,0.481386392
5/17/1988,15,0.424752699
5/18/1988,14,0.396435852
5/19/1988,13,0.368119006
5/20/1988,12,0.339802159
5/21/1988,17,0.481386392
5/22/1988,27,0.764554858
5/23/1988,29,0.821188551
5/24/1988,32,0.906139091
5/25/1988,27,0.764554858
5/26/1988,20,0.566336932
5/27/1988,21,0.594653778
5/28/1988,19,0.538020085
5/29/1988,15,0.424752699
5/30/1988,12,0.339802159
5/31/1988,11,0.311485313
6/1/1988,9.8,0.277505097
6/2/1988,9.6,0.271841727
6/3/1988,9.5,0.269010043
6/4/1988,10,0.283168466
6/5/1988,14,0.396435852
6/6/1988,14,0.396435852
6/7/1988,11,0.311485313
6/8/1988,10,0.283168466
6/9/1988,12,0.339802159
6/10/1988,25,0.707921165
6/11/1988,18,0.509703239
6/12/1988,14,0.396435852
6/13/1988,12,0.339802159
6/14/1988,10,0.283168466
6/15/1988,8.7,0.246356565
6/16/1988,7.7,0.218039719
6/17/1988,7,0.198217926
6/18/1988,6.6,0.186891188
6/19/1988,6.1,0.172732764
6/20/1988,5.8,0.16423771
6/21/1988,5.8,0.16423771
6/22/1988,8.6,0.243524881
6/23/1988,16,0.453069545
6/24/1988,12,0.339802159
6/25/1988,10,0.283168466
6/26/1988,9.2,0.260514989
6/27/1988,9.1,0.257683304
6/28/1988,9.1,0.257683304
6/29/1988,8.2,0.232198142
6/30/1988,8.6,0.243524881
7/1/1988,15,0.424752699
7/2/1988,11,0.311485313
7/3/1988,8.3,0.235029827
7/4/1988,13,0.368119006
7/5/1988,30,0.849505398
7/6/1988,33,0.934455938
7/7/1988,26,0.736238011
7/8/1988,18,0.509703239
7/9/1988,16,0.453069545
7/10/1988,13,0.368119006
7/11/1988,15,0.424752699
7/12/1988,15,0.424752699
7/13/1988,14,0.396435852
7/14/1988,16,0.453069545
7/15/1988,12,0.339802159
7/16/1988,9.7,0.274673412
7/17/1988,15,0.424752699
7/18/1988,25,0.707921165
7/19/1988,31,0.877822244
7/20/1988,35,0.991089631
7/21/1988,28,0.792871705
7/22/1988,35,0.991089631
7/23/1988,141,3.992675369
7/24/1988,69,1.953862415
7/25/1988,37,1.047723324
7/26/1988,32,0.906139091
7/27/1988,32,0.906139091
7/28/1988,89,2.520199347
7/29/1988,52,1.472476023
7/30/1988,25,0.707921165
7/31/1988,21,0.594653778
8/1/1988,99,2.803367813
8/2/1988,62,1.755644489
8/3/1988,43,1.217624403
8/4/1988,29,0.821188551
8/5/1988,21,0.594653778
8/6/1988,27,0.764554858
8/7/1988,102,2.888318352
8/8/1988,265,7.503964347
8/9/1988,830,23.50298267
8/10/1988,556,15.74416671
8/11/1988,430,12.17624403
8/12/1988,291,8.240202358
8/13/1988,294,8.325152898
8/14/1988,321,9.089707756
8/15/1988,187,5.295250313
8/16/1988,133,3.766140597
8/17/1988,748,21.18100125
8/18/1988,841,23.81446798
8/19/1988,391,11.07188702
8/20/1988,244,6.909310568
8/21/1988,516,14.61149284
8/22/1988,1510,42.75843835
8/23/1988,534,15.12119608
8/24/1988,204,5.776636705
8/25/1988,132,3.73782375
8/26/1988,89,2.520199347
8/27/1988,63,1.783961335
8/28/1988,48,1.359208636
8/29/1988,39,1.104357017
8/30/1988,37,1.047723324
8/31/1988,33,0.934455938
9/1/1988,34,0.962772784
9/2/1988,93,2.633466733
9/3/1988,280,7.928717046
9/4/1988,1500,42.47526989
9/5/1988,1670,47.28913381
9/6/1988,797,22.56852673
9/7/1988,258,7.305746421
9/8/1988,151,4.275843835
9/9/1988,113,3.199803665
9/10/1988,784,22.20040773
9/11/1988,616,17.4431775
9/12/1988,476,13.47881898
9/13/1988,389,11.01525332
9/14/1988,220,6.22970625
9/15/1988,145,4.105942756
9/16/1988,1050,29.73268892
9/17/1988,2640,74.756475
9/18/1988,1270,35.96239517
9/19/1988,462,13.08238313
9/20/1988,282,7.985350739
9/21/1988,204,5.776636705
9/22/1988,155,4.389111222
9/23/1988,122,3.454655284
9/24/1988,103,2.916635199
9/25/1988,89,2.520199347
9/26/1988,80,2.265347727
9/27/1988,77,2.180397188
9/28/1988,72,2.038812955
9/29/1988,87,2.463565654
9/30/1988,94,2.66178358
10/1/1988,165,4.672279688
10/2/1988,836,23.67288375
10/3/1988,603,17.07505849
10/4/1988,520,14.72476023
10/5/1988,230,6.512874716
10/6/1988,125,3.539605824
10/7/1988,91,2.57683304
10/8/1988,74,2.095446648
10/9/1988,64,1.812278182
10/10/1988,61,1.727327642
10/11/1988,61,1.727327642
10/12/1988,58,1.642377102
10/13/1988,53,1.500792869
10/14/1988,49,1.387525483
10/15/1988,47,1.33089179
10/16/1988,45,1.274258097
10/17/1988,43,1.217624403
10/18/1988,42,1.189307557
10/19/1988,40,1.132673864
10/20/1988,39,1.104357017
10/21/1988,38,1.07604017
10/22/1988,37,1.047723324
10/23/1988,36,1.019406477
10/24/1988,34,0.962772784
10/25/1988,33,0.934455938
10/26/1988,32,0.906139091
10/27/1988,32,0.906139091
10/28/1988,31,0.877822244
10/29/1988,30,0.849505398
10/30/1988,30,0.849505398
10/31/1988,29,0.821188551
11/1/1988,29,0.821188551
11/2/1988,28,0.792871705
11/3/1988,28,0.792871705
11/4/1988,27,0.764554858
11/5/1988,48,1.359208636
11/6/1988,64,1.812278182
11/7/1988,55,1.557426563
11/8/1988,40,1.132673864
11/9/1988,30,0.849505398
11/10/1988,25,0.707921165
11/11/1988,23,0.651287472
11/12/1988,22,0.622970625
11/13/1988,59,1.670693949
11/14/1988,88,2.4918825
11/15/1988,62,1.755644489
11/16/1988,55,1.557426563
11/17/1988,95,2.690100426
11/18/1988,71,2.010496108
11/19/1988,59,1.670693949
11/20/1988,283,8.013667586
11/21/1988,290,8.211885512
11/22/1988,131,3.709506904
11/23/1988,79,2.237030881
11/24/1988,59,1.670693949
11/25/1988,48,1.359208636
11/26/1988,42,1.189307557
11/27/1988,41,1.16099071
11/28/1988,52,1.472476023
11/29/1988,59,1.670693949
11/30/1988,49,1.387525483
12/1/1988,40,1.132673864
12/2/1988,34,0.962772784
12/3/1988,30,0.849505398
12/4/1988,28,0.792871705
12/5/1988,26,0.736238011
12/6/1988,25,0.707921165
12/7/1988,24,0.679604318
12/8/1988,24,0.679604318
12/9/1988,24,0.679604318
12/10/1988,25,0.707921165
12/11/1988,420,11.89307557
12/12/1988,444,12.57267989
12/13/1988,247,6.994261108
12/14/1988,135,3.82277429
12/15/1988,98,2.775050966
12/16/1988,83,2.350298267
12/17/1988,74,2.095446648
12/18/1988,64,1.812278182
12/19/1988,55,1.557426563
12/20/1988,50,1.41584233
12/21/1988,47,1.33089179
12/22/1988,46,1.302574943
12/23/1988,68,1.925545568
12/24/1988,383,10.84535224
12/25/1988,335,9.486143608
12/26/1988,180,5.097032387
12/27/1988,117,3.313071051
12/28/1988,97,2.746734119
12/29/1988,93,2.633466733
12/30/1988,84,2.378615114
12/31/1988,163,4.615645994
1/1/1989,144,4.077625909
1/2/1989,117,3.313071051
1/3/1989,90,2.548516193
1/4/1989,76,2.152080341
1/5/1989,64,1.812278182
1/6/1989,57,1.614060256
1/7/1989,54,1.529109716
1/8/1989,51,1.444159176
1/9/1989,46,1.302574943
1/10/1989,43,1.217624403
1/11/1989,50,1.41584233
1/12/1989,66,1.868911875
1/13/1989,133,3.766140597
1/14/1989,138,3.90772483
1/15/1989,248,7.022577955
1/16/1989,175,4.955448154
1/17/1989,110,3.114853125
1/18/1989,173,4.89881446
1/19/1989,570,16.14060256
1/20/1989,664,18.80238614
1/21/1989,687,19.45367361
1/22/1989,363,10.27901531
1/23/1989,214,6.059805171
1/24/1989,162,4.587329148
1/25/1989,132,3.73782375
1/26/1989,111,3.143169972
1/27/1989,99,2.803367813
1/28/1989,88,2.4918825
1/29/1989,78,2.208714034
1/30/1989,72,2.038812955
1/31/1989,67,1.897228722
2/1/1989,62,1.755644489
2/2/1989,59,1.670693949
2/3/1989,56,1.585743409
2/4/1989,51,1.444159176
2/5/1989,48,1.359208636
2/6/1989,49,1.387525483
2/7/1989,50,1.41584233
2/8/1989,47,1.33089179
2/9/1989,44,1.24594125
2/10/1989,39,1.104357017
2/11/1989,36,1.019406477
2/12/1989,35,0.991089631
2/13/1989,34,0.962772784
2/14/1989,34,0.962772784
2/15/1989,34,0.962772784
2/16/1989,34,0.962772784
2/17/1989,33,0.934455938
2/18/1989,32,0.906139091
2/19/1989,37,1.047723324
2/20/1989,47,1.33089179
2/21/1989,174,4.927131307
2/22/1989,248,7.022577955
2/23/1989,131,3.709506904
2/24/1989,74,2.095446648
2/25/1989,57,1.614060256
2/26/1989,49,1.387525483
2/27/1989,45,1.274258097
2/28/1989,47,1.33089179
3/1/1989,53,1.500792869
3/2/1989,220,6.22970625
3/3/1989,465,13.16733367
3/4/1989,270,7.64554858
3/5/1989,173,4.89881446
3/6/1989,238,6.739409489
3/7/1989,154,4.360794375
3/8/1989,108,3.058219432
3/9/1989,86,2.435248807
3/10/1989,72,2.038812955
3/11/1989,62,1.755644489
3/12/1989,54,1.529109716
3/13/1989,47,1.33089179
3/14/1989,43,1.217624403
3/15/1989,40,1.132673864
3/16/1989,37,1.047723324
3/17/1989,35,0.991089631
3/18/1989,33,0.934455938
3/19/1989,32,0.906139091
3/20/1989,29,0.821188551
3/21/1989,36,1.019406477
3/22/1989,94,2.66178358
3/23/1989,828,23.44634898
3/24/1989,606,17.16000903
3/25/1989,283,8.013667586
3/26/1989,160,4.530695455
3/27/1989,120,3.398021591
3/28/1989,96,2.718417273
3/29/1989,249,7.050894801
3/30/1989,1590,45.02378608
3/31/1989,939,26.58951895
4/1/1989,347,9.825945767
4/2/1989,191,5.408517699
4/3/1989,144,4.077625909
4/4/1989,130,3.681190057
4/5/1989,1660,47.00596534
4/6/1989,956,27.07090534
4/7/1989,399,11.29842179
4/8/1989,237,6.711092642
4/9/1989,173,4.89881446
4/10/1989,144,4.077625909
4/11/1989,127,3.596239517
4/12/1989,110,3.114853125
4/13/1989,96,2.718417273
4/14/1989,86,2.435248807
4/15/1989,79,2.237030881
4/16/1989,73,2.067129801
4/17/1989,65,1.840595028
4/18/1989,58,1.642377102
4/19/1989,59,1.670693949
4/20/1989,260,7.362380114
4/21/1989,175,4.955448154
4/22/1989,97,2.746734119
4/23/1989,67,1.897228722
4/24/1989,53,1.500792869
4/25/1989,45,1.274258097
4/26/1989,39,1.104357017
4/27/1989,34,0.962772784
4/28/1989,36,1.019406477
4/29/1989,109,3.086536279
4/30/1989,141,3.992675369
5/1/1989,229,6.48455787
5/2/1989,234,6.626142103
5/3/1989,118,3.341387898
5/4/1989,85,2.40693196
5/5/1989,828,23.44634898
5/6/1989,684,19.36872307
5/7/1989,251,7.107528495
5/8/1989,125,3.539605824
5/9/1989,90,2.548516193
5/10/1989,74,2.095446648
5/11/1989,75,2.123763494
5/12/1989,85,2.40693196
5/13/1989,62,1.755644489
5/14/1989,58,1.642377102
5/15/1989,63,1.783961335
5/16/1989,56,1.585743409
5/17/1989,47,1.33089179
5/18/1989,43,1.217624403
5/19/1989,452,12.79921466
5/20/1989,1380,39.0772483
5/21/1989,683,19.34040622
5/22/1989,295,8.353469745
5/23/1989,272,7.702182273
5/24/1989,207,5.861587245
5/25/1989,122,3.454655284
5/26/1989,90,2.548516193
5/27/1989,70,1.982179261
5/28/1989,57,1.614060256
5/29/1989,47,1.33089179
5/30/1989,40,1.132673864
5/31/1989,36,1.019406477
6/1/1989,33,0.934455938
6/2/1989,31,0.877822244
6/3/1989,226,6.39960733
6/4/1989,639,18.09446497
6/5/1989,735,20.81288225
6/6/1989,1010,28.60001506
6/7/1989,573,16.2255531
6/8/1989,1150,32.56437358
6/9/1989,778,22.03050665
6/10/1989,346,9.797628921
6/11/1989,199,5.635052472
6/12/1989,141,3.992675369
6/13/1989,121,3.426338438
6/14/1989,106,3.001585739
6/15/1989,234,6.626142103
6/16/1989,381,10.78871855
6/17/1989,205,5.804953551
6/18/1989,116,3.284754205
6/19/1989,355,10.05248054
6/20/1989,286,8.098618125
6/21/1989,241,6.824360029
6/22/1989,182,5.15366608
6/23/1989,257,7.277429574
6/24/1989,346,9.797628921
6/25/1989,288,8.155251818
6/26/1989,120,3.398021591
6/27/1989,100,2.831684659
6/28/1989,128,3.624556364
6/29/1989,288,8.155251818
6/30/1989,623,17.64139543
7/1/1989,256,7.249112728
7/2/1989,1610,45.59012301
7/3/1989,1980,56.06735625
7/4/1989,2650,75.03964347
7/5/1989,2630,74.47330654
7/6/1989,1390,39.36041676
7/7/1989,879,24.89050815
7/8/1989,759,21.49248656
7/9/1989,721,20.41644639
7/10/1989,429,12.14792719
7/11/1989,291,8.240202358
7/12/1989,205,5.804953551
7/13/1989,158,4.474061762
7/14/1989,268,7.588914887
7/15/1989,301,8.523370824
7/16/1989,243,6.880993722
